invoice_id,customer_id,customer_name,business_segment,invoice_date,invoice_amount,credit_limit,credit_used,due_date,payment_terms_days,grace_period_days,handover_date,payment_date,handover_eligibility
FDX20254631304,CUST734836,Ryan-Soto,Small,2026-01-10,37662,152868,150725,2026-01-20,10,7,2026-01-27,,ELIGIBLE
FDX20258943827,CUST551096,Mcintyre-Day,Mid,2025-12-30,15404,79639,69127,2026-01-14,15,12,2026-01-26,2026-01-24,RESOLVED_IN_GRACE
FDX20258763873,CUST203996,Ford-Wilkins,Small,2026-01-01,50314,249176,74571,2026-01-11,10,7,2026-01-18,2026-01-15,RESOLVED_IN_GRACE
FDX20255683710,CUST931621,Wiley Group,Small,2025-12-27,43570,250240,141641,2026-01-06,10,7,2026-01-13,2026-01-10,RESOLVED_IN_GRACE
FDX20251243334,CUST835869,Suarez-Atkinson,Small,2026-01-07,36180,104663,95688,2026-01-17,10,7,2026-01-24,,ELIGIBLE
FDX20258182500,CUST219971,Hess-Cox,Small,2026-01-04,26311,145092,84565,2026-01-14,10,7,2026-01-21,2026-01-17,RESOLVED_IN_GRACE
FDX20255138170,CUST994217,Curtis-Edwards,Large,2025-12-08,3912,15589,13812,2026-01-02,25,20,2026-01-22,,IN_GRACE
FDX20255157921,CUST786516,Schaefer Ltd,Small,2026-01-04,7686,35388,31917,2026-01-14,10,7,2026-01-21,,IN_GRACE
FDX20256491114,CUST782535,Wright-Moore,Mid,2025-12-12,17015,87718,48338,2025-12-27,15,12,2026-01-08,2025-12-28,RESOLVED_IN_GRACE
FDX20258285484,CUST906315,Thompson-Myers,Mid,2025-12-14,51535,146974,59033,2025-12-29,15,12,2026-01-10,,ELIGIBLE
FDX20254731363,CUST678116,Herrera-Jones,Small,2026-01-01,46433,207088,141613,2026-01-11,10,7,2026-01-18,2026-01-18,RESOLVED_IN_GRACE
FDX20253499296,CUST855855,Wright-Brewer,Small,2026-01-13,40144,122370,89744,2026-01-23,10,7,2026-01-30,,ELIGIBLE
FDX20251085187,CUST325468,Huffman-Cruz,Mega,2025-12-01,41252,246836,90850,2026-01-05,35,30,2026-02-04,,IN_GRACE
FDX20258009048,CUST550961,Snyder-Zhang,Small,2026-01-10,17710,91295,27361,2026-01-20,10,7,2026-01-27,,IN_GRACE
FDX20251741958,CUST573489,Anderson-Moore,Small,2026-01-01,33489,160904,61260,2026-01-11,10,7,2026-01-18,2026-01-15,RESOLVED_IN_GRACE
FDX20251672073,CUST339592,Rocha PLC,Small,2026-01-13,20343,116336,24003,2026-01-23,10,7,2026-01-30,,ELIGIBLE
FDX20258896240,CUST533914,Garcia-Madden,Large,2025-12-12,35521,167728,103075,2026-01-06,25,20,2026-01-26,2026-01-16,RESOLVED_IN_GRACE
FDX20259459346,CUST455395,Martinez-Wood,Mid,2025-12-12,4328,17139,10068,2025-12-27,15,12,2026-01-08,2026-01-08,RESOLVED_IN_GRACE
FDX20251564059,CUST967611,Cook-Sandoval,Small,2025-12-22,48513,286296,126111,2026-01-01,10,7,2026-01-08,,ELIGIBLE
FDX20258142021,CUST575528,"Santiago, Bates and Brown",Small,2026-01-04,58523,239353,97645,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20259910743,CUST518098,Price Group,Small,2025-12-29,49999,212565,199665,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20257615594,CUST536196,Jones-Lam,Mid,2025-12-26,14779,61104,45389,2026-01-10,15,12,2026-01-22,,ELIGIBLE
FDX20259040805,CUST865054,Delacruz-Beck,Small,2026-01-10,2906,15415,9167,2026-01-20,10,7,2026-01-27,,ELIGIBLE
FDX20252644153,CUST199704,Taylor-Martinez,Mid,2025-12-30,58188,242114,59946,2026-01-14,15,12,2026-01-26,,ELIGIBLE
FDX20258590706,CUST427730,"Norman, Gonzalez and Robertson",Mega,2025-12-01,39284,166619,90658,2026-01-05,35,30,2026-02-04,2026-01-11,RESOLVED_IN_GRACE
FDX20259309504,CUST547494,Arellano and Sons,Small,2025-12-27,58473,149419,119942,2026-01-06,10,7,2026-01-13,,ELIGIBLE
FDX20255035113,CUST427704,Kirby Ltd,Mid,2025-12-14,36757,207331,206634,2025-12-29,15,12,2026-01-10,2026-01-04,RESOLVED_IN_GRACE
FDX20252394044,CUST797416,Reeves Ltd,Small,2026-01-09,29377,92736,72142,2026-01-19,10,7,2026-01-26,2026-01-25,RESOLVED_IN_GRACE
FDX20251208423,CUST367271,Jimenez-Bell,Small,2026-01-10,13446,63117,20698,2026-01-20,10,7,2026-01-27,,ELIGIBLE
FDX20257821919,CUST492483,Glover-Newman,Small,2025-12-31,39574,140908,93401,2026-01-10,10,7,2026-01-17,,ELIGIBLE
FDX20254657541,CUST260053,Booth-Robinson,Small,2025-12-26,3208,10128,10008,2026-01-05,10,7,2026-01-12,,IN_GRACE
FDX20253226537,CUST820184,Vincent-Kane,Large,2025-12-02,42891,207634,59892,2025-12-27,25,20,2026-01-16,,ELIGIBLE
FDX20257013049,CUST597305,Christian Group,Mid,2025-12-20,9448,52200,43037,2026-01-04,15,12,2026-01-16,2026-01-05,RESOLVED_IN_GRACE
FDX20255962539,CUST170394,"Rubio, Boyd and Martinez",Mid,2025-12-12,49964,155722,53422,2025-12-27,15,12,2026-01-08,,IN_GRACE
FDX20255010801,CUST195656,Wilkins-Barr,Large,2025-12-03,41238,160840,98386,2025-12-28,25,20,2026-01-17,2025-12-29,RESOLVED_IN_GRACE
FDX20252522188,CUST972176,Mason-Jackson,Small,2025-12-29,40011,117853,117286,2026-01-08,10,7,2026-01-15,2026-01-11,RESOLVED_IN_GRACE
FDX20251267263,CUST189511,Craig-Lopez,Mid,2025-12-17,56833,291968,57747,2026-01-01,15,12,2026-01-13,2026-01-10,RESOLVED_IN_GRACE
FDX20259049422,CUST197758,Dunlap Group,Large,2025-12-08,5906,30079,7510,2026-01-02,25,20,2026-01-22,2026-01-04,RESOLVED_IN_GRACE
FDX20256114309,CUST552855,Riddle Group,Large,2025-12-01,58670,198135,94304,2025-12-26,25,20,2026-01-15,2026-01-11,RESOLVED_IN_GRACE
FDX20253714601,CUST201255,Landry and Sons,Mid,2025-12-31,46739,223334,221529,2026-01-15,15,12,2026-01-27,,ELIGIBLE
FDX20258705487,CUST880758,"Kirk, Kelly and Hill",Small,2026-01-07,12515,65849,14095,2026-01-17,10,7,2026-01-24,,IN_GRACE
FDX20251409590,CUST874683,"Green, Davis and Campbell",Large,2025-12-01,24091,128893,84624,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20258630962,CUST490748,Graham-Lee,Large,2025-12-02,31970,187834,160668,2025-12-27,25,20,2026-01-16,,ELIGIBLE
FDX20258780612,CUST951201,Marshall-Jones,Small,2026-01-03,57280,273161,263035,2026-01-13,10,7,2026-01-20,,IN_GRACE
FDX20253325723,CUST236435,"Heath, Valdez and Mclean",Mid,2025-12-26,4760,14673,9307,2026-01-10,15,12,2026-01-22,,ELIGIBLE
FDX20257800818,CUST683397,Weiss-Jimenez,Mid,2025-12-24,45476,268006,167149,2026-01-08,15,12,2026-01-20,,ELIGIBLE
FDX20254102874,CUST162894,Gibbs-Hernandez,Small,2026-01-01,10290,51002,43485,2026-01-11,10,7,2026-01-18,,IN_GRACE
FDX20257214624,CUST714953,Estrada-Gibbs,Small,2026-01-09,9983,31547,13429,2026-01-19,10,7,2026-01-26,,ELIGIBLE
FDX20258789590,CUST688866,Strong-Mayer,Small,2026-01-07,38407,184058,150290,2026-01-17,10,7,2026-01-24,,ELIGIBLE
FDX20251022878,CUST688967,Fuller and Sons,Small,2026-01-07,43933,215012,124125,2026-01-17,10,7,2026-01-24,2026-01-21,RESOLVED_IN_GRACE
FDX20252186125,CUST445658,"Goodman, Fields and Garcia",Mid,2025-12-12,3346,16407,10712,2025-12-27,15,12,2026-01-08,2025-12-31,RESOLVED_IN_GRACE
FDX20257457202,CUST802559,"Long, Brooks and Stanley",Small,2025-12-29,43163,191251,138063,2026-01-08,10,7,2026-01-15,,IN_GRACE
FDX20256585238,CUST228168,Flores-Johnson,Small,2026-01-04,27081,158844,56459,2026-01-14,10,7,2026-01-21,2026-01-19,RESOLVED_IN_GRACE
FDX20259907365,CUST530764,Blanchard-Porter,Mid,2025-12-16,55071,181517,74639,2025-12-31,15,12,2026-01-12,,IN_GRACE
FDX20251548852,CUST470774,"Pierce, Hobbs and Fisher",Large,2025-12-06,3919,15598,5887,2025-12-31,25,20,2026-01-20,,ELIGIBLE
FDX20255975954,CUST797660,Francis-Holmes,Mid,2025-12-22,14912,61423,41209,2026-01-06,15,12,2026-01-18,,ELIGIBLE
FDX20258145454,CUST886730,Downs-Turner,Large,2025-12-01,17239,99161,91810,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20255526314,CUST543481,Becker-Walker,Mid,2026-01-03,49900,298524,170371,2026-01-18,15,12,2026-01-30,,ELIGIBLE
FDX20254475340,CUST856086,"Schwartz, Vasquez and Graves",Small,2025-12-24,53737,208347,192842,2026-01-03,10,7,2026-01-10,,ELIGIBLE
FDX20252358267,CUST153945,Vega-May,Small,2025-12-30,52777,307635,212635,2026-01-09,10,7,2026-01-16,,ELIGIBLE
FDX20256632022,CUST401601,Roman-Simmons,Small,2026-01-09,12949,55421,15890,2026-01-19,10,7,2026-01-26,,IN_GRACE
FDX20251919587,CUST729575,Mendoza-Hinton,Mega,2025-12-01,4692,27982,16387,2026-01-05,35,30,2026-02-04,,IN_GRACE
FDX20259635845,CUST427626,Mccann-Thomas,Small,2025-12-24,8436,34997,23737,2026-01-03,10,7,2026-01-10,2026-01-09,RESOLVED_IN_GRACE
FDX20257106747,CUST468727,Wood-Bentley,Mid,2025-12-28,18911,101811,80892,2026-01-12,15,12,2026-01-24,,IN_GRACE
FDX20251865076,CUST208633,Barton-Snyder,Small,2026-01-03,13895,58533,49372,2026-01-13,10,7,2026-01-20,2026-01-14,RESOLVED_IN_GRACE
FDX20252861709,CUST705991,Terrell-Johnson,Small,2026-01-04,37610,128291,52421,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20257424918,CUST632060,Osborne-Hansen,Mega,2025-12-01,33616,179321,163806,2026-01-05,35,30,2026-02-04,,IN_GRACE
FDX20257133596,CUST323072,Hanson-Cole,Small,2026-01-01,18679,80093,48122,2026-01-11,10,7,2026-01-18,,ELIGIBLE
FDX20258807325,CUST262246,Garza-Watts,Large,2025-12-03,19991,115398,79121,2025-12-28,25,20,2026-01-17,2026-01-17,RESOLVED_IN_GRACE
FDX20251685757,CUST788637,Gilbert-White,Mid,2025-12-28,17147,67365,57400,2026-01-12,15,12,2026-01-24,,ELIGIBLE
FDX20257133266,CUST605612,Golden LLC,Mid,2025-12-22,42325,193130,186521,2026-01-06,15,12,2026-01-18,2026-01-11,RESOLVED_IN_GRACE
FDX20257147725,CUST335137,Gibson-Ali,Mid,2025-12-21,15666,74360,31079,2026-01-05,15,12,2026-01-17,,ELIGIBLE
FDX20253940499,CUST988432,Garcia-Thompson,Large,2025-12-06,25934,115511,105155,2025-12-31,25,20,2026-01-20,2026-01-19,RESOLVED_IN_GRACE
FDX20252124172,CUST213475,Johnson-Thomas,Small,2025-12-27,40182,223577,72739,2026-01-06,10,7,2026-01-13,2026-01-08,RESOLVED_IN_GRACE
FDX20254434507,CUST467121,Carroll-Ingram,Mid,2025-12-28,24481,80154,75141,2026-01-12,15,12,2026-01-24,,ELIGIBLE
FDX20253322064,CUST986438,Davis-Griffin,Large,2025-12-01,3865,10976,8875,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20256619187,CUST683286,Holder-Gibson,Mid,2025-12-14,14616,40575,37456,2025-12-29,15,12,2026-01-10,2026-01-05,RESOLVED_IN_GRACE
FDX20255003592,CUST485415,Martinez-Harrison,Mid,2025-12-16,59961,216531,171578,2025-12-31,15,12,2026-01-12,2026-01-11,RESOLVED_IN_GRACE
FDX20252905181,CUST220465,Alexander-Pope,Mid,2025-12-14,39375,130703,58865,2025-12-29,15,12,2026-01-10,2026-01-05,RESOLVED_IN_GRACE
FDX20259027788,CUST899649,"Nash, Serrano and Thompson",Mid,2025-12-16,54574,265122,83917,2025-12-31,15,12,2026-01-12,,ELIGIBLE
FDX20254519758,CUST392099,"Richardson, Thomas and Garcia",Mid,2025-12-21,39335,121680,113862,2026-01-05,15,12,2026-01-17,2026-01-12,RESOLVED_IN_GRACE
FDX20254782209,CUST701987,Johnson-Butler,Small,2026-01-05,39856,149224,67488,2026-01-15,10,7,2026-01-22,2026-01-18,RESOLVED_IN_GRACE
FDX20256376490,CUST337144,Howard-Liu,Small,2026-01-10,17161,87351,22085,2026-01-20,10,7,2026-01-27,2026-01-22,RESOLVED_IN_GRACE
FDX20256917519,CUST946432,Dickson-Haynes,Mid,2025-12-21,42598,126497,74752,2026-01-05,15,12,2026-01-17,,ELIGIBLE
FDX20255485520,CUST549956,Cisneros-Nelson,Small,2025-12-24,51612,274549,177019,2026-01-03,10,7,2026-01-10,2026-01-08,RESOLVED_IN_GRACE
FDX20259448435,CUST986209,Sanford Group,Mid,2026-01-03,15704,41855,26220,2026-01-18,15,12,2026-01-30,2026-01-29,RESOLVED_IN_GRACE
FDX20258095573,CUST688215,Scott-Dunn,Small,2025-12-26,27276,137706,44656,2026-01-05,10,7,2026-01-12,2026-01-10,RESOLVED_IN_GRACE
FDX20255649727,CUST904711,"Hardin, Miller and Hernandez",Small,2026-01-11,53787,259625,151805,2026-01-21,10,7,2026-01-28,,IN_GRACE
FDX20251913687,CUST958182,Golden-Ewing,Small,2026-01-11,16713,57210,38302,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20252063158,CUST751924,Miranda-Mccarthy,Small,2025-12-22,56753,228778,103397,2026-01-01,10,7,2026-01-08,,ELIGIBLE
FDX20257254777,CUST743378,Daugherty Inc,Small,2025-12-24,29256,163520,74256,2026-01-03,10,7,2026-01-10,,ELIGIBLE
FDX20256791940,CUST807764,Hill-Perez,Small,2025-12-22,4990,16923,14791,2026-01-01,10,7,2026-01-08,,ELIGIBLE
FDX20258590191,CUST773918,Robertson-Thomas,Small,2026-01-03,45771,186979,174473,2026-01-13,10,7,2026-01-20,,ELIGIBLE
FDX20259157533,CUST683783,Jenkins Group,Small,2025-12-31,18118,76755,51159,2026-01-10,10,7,2026-01-17,,ELIGIBLE
FDX20259412936,CUST127529,"Mccoy, Johnson and Carr",Mid,2026-01-03,9619,31500,15723,2026-01-18,15,12,2026-01-30,2026-01-27,RESOLVED_IN_GRACE
FDX20259836267,CUST738577,Thomas-Smith,Small,2026-01-11,11831,56003,50555,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20253058722,CUST789786,Wang-Richardson,Mid,2025-12-17,57500,317932,211964,2026-01-01,15,12,2026-01-13,,IN_GRACE
FDX20258888040,CUST969752,Osborn-Kaufman,Small,2026-01-09,14408,55050,38550,2026-01-19,10,7,2026-01-26,,IN_GRACE
FDX20259923876,CUST827157,Clark-Pittman,Large,2025-12-10,9509,53398,24631,2026-01-04,25,20,2026-01-24,,ELIGIBLE
FDX20259939831,CUST380439,Chang-Bailey,Small,2025-12-24,38893,140538,55609,2026-01-03,10,7,2026-01-10,,ELIGIBLE
FDX20255903382,CUST130359,Marshall-Burgess,Small,2025-12-29,10507,40752,13217,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20258582938,CUST289179,"Kemp, Morales and Sanchez",Large,2025-12-01,30368,160433,90672,2025-12-26,25,20,2026-01-15,2026-01-12,RESOLVED_IN_GRACE
FDX20257176462,CUST386544,"Caldwell, Fernandez and Villegas",Mid,2026-01-03,29778,118438,30836,2026-01-18,15,12,2026-01-30,,ELIGIBLE
FDX20252101048,CUST836833,Doyle and Sons,Mid,2025-12-16,53484,197750,126072,2025-12-31,15,12,2026-01-12,,ELIGIBLE
FDX20254160048,CUST899444,Freeman-Morgan,Small,2025-12-27,46435,231267,144351,2026-01-06,10,7,2026-01-13,,ELIGIBLE
FDX20258681853,CUST423993,Watkins-Webster,Small,2026-01-13,56320,309665,226286,2026-01-23,10,7,2026-01-30,,ELIGIBLE
FDX20252464797,CUST456331,Howe-Lewis,Small,2025-12-27,5135,23200,15806,2026-01-06,10,7,2026-01-13,2026-01-10,RESOLVED_IN_GRACE
FDX20252345036,CUST468074,Santana-Smith,Small,2026-01-07,46898,246992,236892,2026-01-17,10,7,2026-01-24,2026-01-21,RESOLVED_IN_GRACE
FDX20257554564,CUST106402,"Weber, Wright and Pace",Mega,2025-12-01,52681,279169,73358,2026-01-05,35,30,2026-02-04,2026-01-20,RESOLVED_IN_GRACE
FDX20253999964,CUST290217,"Holmes, Roberts and Gentry",Small,2025-12-22,21203,79724,26063,2026-01-01,10,7,2026-01-08,2026-01-03,RESOLVED_IN_GRACE
FDX20255838090,CUST250210,Molina-Mitchell,Small,2026-01-03,45364,192385,100855,2026-01-13,10,7,2026-01-20,,ELIGIBLE
FDX20252290961,CUST693830,Thomas-Dominguez,Mid,2025-12-30,21279,95043,48331,2026-01-14,15,12,2026-01-26,,ELIGIBLE
FDX20252834838,CUST789275,Hayden-Alvarez,Large,2025-12-01,24420,93508,90336,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20253764318,CUST520252,Palmer-Stevenson,Mid,2026-01-01,47091,137778,56096,2026-01-16,15,12,2026-01-28,,ELIGIBLE
FDX20255629550,CUST172965,Mack-Lambert,Small,2025-12-27,46715,203406,176464,2026-01-06,10,7,2026-01-13,,ELIGIBLE
FDX20252879460,CUST248766,Arias-Morris,Mid,2025-12-26,24550,65524,63059,2026-01-10,15,12,2026-01-22,,ELIGIBLE
FDX20253482256,CUST876962,Kelly-Smith,Large,2025-12-01,10722,56914,21071,2025-12-26,25,20,2026-01-15,,IN_GRACE
FDX20259327014,CUST763928,Duran-Nguyen,Mid,2025-12-26,4787,20869,13234,2026-01-10,15,12,2026-01-22,,ELIGIBLE
FDX20253524938,CUST132146,Woods Group,Mid,2026-01-03,3770,21435,9933,2026-01-18,15,12,2026-01-30,2026-01-25,RESOLVED_IN_GRACE
FDX20254426849,CUST196214,Brooks-Miller,Small,2026-01-01,40266,198486,158416,2026-01-11,10,7,2026-01-18,,IN_GRACE
FDX20259735688,CUST882354,Fowler-Johnson,Small,2026-01-07,43682,201568,153180,2026-01-17,10,7,2026-01-24,2026-01-19,RESOLVED_IN_GRACE
FDX20251380679,CUST656251,Diaz-Norman,Small,2026-01-09,59306,308647,126567,2026-01-19,10,7,2026-01-26,,IN_GRACE
FDX20255918567,CUST325583,"Abbott, Brooks and Erickson",Small,2025-12-26,14415,49109,20996,2026-01-05,10,7,2026-01-12,2026-01-09,RESOLVED_IN_GRACE
FDX20257988325,CUST494468,Foster-Matthews,Small,2025-12-31,36616,141028,140292,2026-01-10,10,7,2026-01-17,,ELIGIBLE
FDX20253215051,CUST540226,Montgomery-Johnson,Small,2026-01-04,31686,79839,65820,2026-01-14,10,7,2026-01-21,,IN_GRACE
FDX20258950805,CUST575682,Nunez Ltd,Mid,2025-12-21,36699,133090,79233,2026-01-05,15,12,2026-01-17,,ELIGIBLE
FDX20256816664,CUST457455,Bolton-Erickson,Small,2025-12-29,2586,13014,11967,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20258048611,CUST265055,Ramirez-Carter,Mid,2025-12-21,51242,199480,110966,2026-01-05,15,12,2026-01-17,2026-01-15,RESOLVED_IN_GRACE
FDX20258446735,CUST488028,Simmons-Yates,Mid,2025-12-31,43653,180588,113389,2026-01-15,15,12,2026-01-27,2026-01-17,RESOLVED_IN_GRACE
FDX20251360413,CUST426775,Arnold LLC,Small,2025-12-30,5461,15862,5717,2026-01-09,10,7,2026-01-16,,ELIGIBLE
FDX20255890840,CUST856648,Sampson-Brown,Small,2026-01-11,21150,71999,53051,2026-01-21,10,7,2026-01-28,2026-01-28,RESOLVED_IN_GRACE
FDX20254171911,CUST440140,Ramirez-Henson,Large,2025-12-01,50565,281864,174806,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20252056117,CUST914571,Harris-Shepherd,Small,2025-12-31,18568,87198,43858,2026-01-10,10,7,2026-01-17,,IN_GRACE
FDX20251369713,CUST695164,"Webb, Charles and Jennings",Small,2026-01-01,24359,97388,44053,2026-01-11,10,7,2026-01-18,,IN_GRACE
FDX20254897818,CUST725185,Martin-Mitchell,Large,2025-12-10,9019,52720,9110,2026-01-04,25,20,2026-01-24,,ELIGIBLE
FDX20259717785,CUST189083,Scott-Morris,Mid,2025-12-26,8499,49126,42877,2026-01-10,15,12,2026-01-22,,ELIGIBLE
FDX20256635087,CUST155164,Buck-Davis,Large,2025-12-01,53908,153383,120090,2025-12-26,25,20,2026-01-15,2026-01-13,RESOLVED_IN_GRACE
FDX20257907041,CUST263137,Robertson-Johnson,Small,2025-12-31,58994,315355,220200,2026-01-10,10,7,2026-01-17,,ELIGIBLE
FDX20256751103,CUST265056,Shea-Guerrero,Small,2025-12-24,28740,151973,145872,2026-01-03,10,7,2026-01-10,,ELIGIBLE
FDX20256474513,CUST891083,Vasquez LLC,Small,2026-01-04,42292,135515,70358,2026-01-14,10,7,2026-01-21,2026-01-16,RESOLVED_IN_GRACE
FDX20259156216,CUST747850,"Cooke, Valdez and Norris",Small,2025-12-22,51481,293238,205156,2026-01-01,10,7,2026-01-08,,IN_GRACE
FDX20259894713,CUST152179,Rice-Cochran,Large,2025-12-01,17583,68186,46962,2025-12-26,25,20,2026-01-15,2026-01-06,RESOLVED_IN_GRACE
FDX20258470161,CUST806707,"Bradford, Tanner and Brown",Small,2025-12-27,15271,72823,35369,2026-01-06,10,7,2026-01-13,,IN_GRACE
FDX20258684083,CUST185544,Jenkins-Lane,Small,2026-01-01,53704,266065,219945,2026-01-11,10,7,2026-01-18,,ELIGIBLE
FDX20256101655,CUST385320,Reed-Gibson,Mid,2025-12-17,6583,19758,8043,2026-01-01,15,12,2026-01-13,2026-01-07,RESOLVED_IN_GRACE
FDX20253213824,CUST564637,Davis-Walker,Mid,2025-12-17,48465,252098,58317,2026-01-01,15,12,2026-01-13,,ELIGIBLE
FDX20256142132,CUST794093,Brady-Reed,Small,2025-12-30,57539,193301,136068,2026-01-09,10,7,2026-01-16,2026-01-13,RESOLVED_IN_GRACE
FDX20253881270,CUST544611,Smith-Phillips,Large,2025-12-14,25711,116131,32685,2026-01-08,25,20,2026-01-28,,ELIGIBLE
FDX20255362201,CUST609253,"Stark, Jones and Joseph",Mid,2025-12-28,43641,133352,97647,2026-01-12,15,12,2026-01-24,2026-01-17,RESOLVED_IN_GRACE
FDX20254804769,CUST736565,Carroll Inc,Mid,2025-12-19,56652,321753,141257,2026-01-03,15,12,2026-01-15,,ELIGIBLE
FDX20259124251,CUST563516,Jones-Wright,Large,2025-12-01,26688,91279,46472,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20257239485,CUST534303,Hobbs-Ford,Small,2026-01-01,56037,227732,140797,2026-01-11,10,7,2026-01-18,2026-01-14,RESOLVED_IN_GRACE
FDX20255834292,CUST386436,Gomez-Bailey,Large,2025-12-08,28777,93263,28989,2026-01-02,25,20,2026-01-22,,ELIGIBLE
FDX20251793880,CUST326040,Thornton-Russo,Mid,2025-12-20,13156,40979,40370,2026-01-04,15,12,2026-01-16,,IN_GRACE
FDX20253488704,CUST891615,Hancock-Barnes,Large,2025-12-01,16607,63909,63075,2025-12-26,25,20,2026-01-15,,IN_GRACE
FDX20256924385,CUST637234,Smith-Cole,Small,2025-12-31,17927,96790,68964,2026-01-10,10,7,2026-01-17,,ELIGIBLE
FDX20255771138,CUST219346,Quinn-Williams,Small,2025-12-31,42327,150281,61212,2026-01-10,10,7,2026-01-17,,IN_GRACE
FDX20258649177,CUST461939,Meyer-Blair,Large,2025-12-13,44990,178000,119567,2026-01-07,25,20,2026-01-27,,ELIGIBLE
FDX20253791109,CUST550797,Hudson and Sons,Small,2025-12-31,1759,8412,2441,2026-01-10,10,7,2026-01-17,,IN_GRACE
FDX20253697606,CUST216276,"Chen, Munoz and Kirk",Large,2025-12-01,50701,243359,115219,2025-12-26,25,20,2026-01-15,,IN_GRACE
FDX20259981123,CUST397005,"Estrada, Peterson and Lopez",Small,2025-12-24,45173,190291,105223,2026-01-03,10,7,2026-01-10,2026-01-06,RESOLVED_IN_GRACE
FDX20255785643,CUST811163,Quinn Inc,Mid,2025-12-22,26726,117018,34860,2026-01-06,15,12,2026-01-18,2026-01-16,RESOLVED_IN_GRACE
FDX20254058159,CUST811444,Morris-Vargas,Small,2026-01-07,23816,93512,85719,2026-01-17,10,7,2026-01-24,,ELIGIBLE
FDX20253942041,CUST721946,"Swanson, Singleton and Hernandez",Small,2025-12-22,46403,129006,53040,2026-01-01,10,7,2026-01-08,,ELIGIBLE
FDX20253575047,CUST610271,Silva-Mitchell,Mid,2025-12-17,28836,78738,45209,2026-01-01,15,12,2026-01-13,2026-01-11,RESOLVED_IN_GRACE
FDX20253705405,CUST652530,"Park, Schwartz and Williams",Small,2025-12-31,35938,201679,56120,2026-01-10,10,7,2026-01-17,,IN_GRACE
FDX20254991389,CUST799539,Mclaughlin Ltd,Mid,2025-12-26,4873,26648,23815,2026-01-10,15,12,2026-01-22,,IN_GRACE
FDX20252961547,CUST423401,Rose Group,Small,2025-12-29,52211,224235,80615,2026-01-08,10,7,2026-01-15,,IN_GRACE
FDX20251690406,CUST147623,Vang-Flores,Mid,2025-12-14,27136,92728,71346,2025-12-29,15,12,2026-01-10,,ELIGIBLE
FDX20256312100,CUST331230,Edwards-Ortega,Small,2026-01-13,10246,30501,18757,2026-01-23,10,7,2026-01-30,,ELIGIBLE
FDX20253121873,CUST514463,Porter-Sosa,Small,2026-01-11,42945,129751,66186,2026-01-21,10,7,2026-01-28,,IN_GRACE
FDX20258396883,CUST728437,Mitchell-Wong,Small,2025-12-31,1529,5218,2206,2026-01-10,10,7,2026-01-17,,IN_GRACE
FDX20255368907,CUST157443,Ellison-Paul,Mid,2025-12-17,20575,65421,52530,2026-01-01,15,12,2026-01-13,,ELIGIBLE
FDX20257202069,CUST108060,Sutton-Campbell,Small,2026-01-04,23648,111464,32478,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20254095339,CUST314353,Frost PLC,Mid,2025-12-26,26598,133944,32051,2026-01-10,15,12,2026-01-22,2026-01-20,RESOLVED_IN_GRACE
FDX20254441935,CUST416061,Brown-Powers,Small,2025-12-29,23614,116198,56787,2026-01-08,10,7,2026-01-15,,IN_GRACE
FDX20251581986,CUST321494,Shaw-Jackson,Mid,2025-12-26,45045,135128,114353,2026-01-10,15,12,2026-01-22,2026-01-22,RESOLVED_IN_GRACE
FDX20256317433,CUST904624,Peterson-Smith,Mega,2025-12-01,23505,94126,39475,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20256768795,CUST243901,Cohen-Hall,Mid,2025-12-22,14066,49473,26980,2026-01-06,15,12,2026-01-18,,ELIGIBLE
FDX20253482092,CUST901280,Collins-Carr,Mid,2025-12-26,29991,126365,77131,2026-01-10,15,12,2026-01-22,,ELIGIBLE
FDX20257256474,CUST367931,Thomas-Bauer,Small,2025-12-30,49394,126718,67806,2026-01-09,10,7,2026-01-16,2026-01-14,RESOLVED_IN_GRACE
FDX20258523391,CUST403507,"Short, Cox and Peck",Small,2026-01-05,23817,137828,128690,2026-01-15,10,7,2026-01-22,2026-01-16,RESOLVED_IN_GRACE
FDX20253727935,CUST444061,Arellano-Franklin,Large,2025-12-01,23044,114114,64920,2025-12-26,25,20,2026-01-15,,IN_GRACE
FDX20259953043,CUST225812,Ellis Ltd,Small,2025-12-29,37670,124733,95242,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20256059333,CUST108105,Henry LLC,Mid,2025-12-14,43888,135647,131310,2025-12-29,15,12,2026-01-10,,ELIGIBLE
