invoice_id,customer_id,customer_name,business_segment,invoice_date,invoice_amount,credit_limit,credit_used,due_date,payment_terms_days,grace_period_days,handover_date,payment_date,handover_eligibility
FDX20253262755,CUST916232,"Brock, Smith and Swanson",Large,2025-12-04,46485,274703,110858,2025-12-29,25,20,2026-01-18,,ELIGIBLE
FDX20259068540,CUST545798,Velasquez-Velasquez,Mega,2025-12-01,57945,332481,129733,2026-01-05,35,30,2026-02-04,2026-01-30,RESOLVED_IN_GRACE
FDX20254323709,CUST329471,Phillips-Baker,Mid,2025-12-23,17741,58651,47967,2026-01-07,15,12,2026-01-19,,ELIGIBLE
FDX20259184951,CUST284430,Gutierrez-Burch,Mid,2025-12-20,5384,14419,13463,2026-01-04,15,12,2026-01-16,,ELIGIBLE
FDX20257632348,CUST943170,Washington-Goodwin,Mega,2025-12-01,8584,45780,29442,2026-01-05,35,30,2026-02-04,2026-01-22,RESOLVED_IN_GRACE
FDX20254290000,CUST829716,Finley-Schmidt,Mid,2025-12-22,55160,140233,58623,2026-01-06,15,12,2026-01-18,2026-01-16,RESOLVED_IN_GRACE
FDX20259795418,CUST643118,Schmidt-Brown,Mid,2025-12-31,33971,198520,51194,2026-01-15,15,12,2026-01-27,2026-01-20,RESOLVED_IN_GRACE
FDX20255131319,CUST587115,Blackburn-Hernandez,Mid,2025-12-18,44489,123950,117815,2026-01-02,15,12,2026-01-14,,ELIGIBLE
FDX20255065372,CUST152657,"Nicholson, Martin and Allen",Mid,2025-12-23,29081,98641,61802,2026-01-07,15,12,2026-01-19,2026-01-10,RESOLVED_IN_GRACE
FDX20252201986,CUST684482,Perez-Castro,Small,2026-01-02,15669,58717,29791,2026-01-12,10,7,2026-01-19,,ELIGIBLE
FDX20255467052,CUST361303,Price-Johnson,Mid,2025-12-13,56837,150119,110081,2025-12-28,15,12,2026-01-09,,ELIGIBLE
FDX20258215305,CUST989545,Harrison-Carter,Small,2026-01-14,23627,129127,125642,2026-01-24,10,7,2026-01-31,,ELIGIBLE
FDX20256425946,CUST227253,Beck-Martinez,Large,2025-12-07,33672,122604,71068,2026-01-01,25,20,2026-01-21,,ELIGIBLE
FDX20252503148,CUST578634,Adkins-Wilson,Small,2025-12-28,59282,330616,160311,2026-01-07,10,7,2026-01-14,,ELIGIBLE
FDX20252887937,CUST239816,Moore-Smith,Mid,2025-12-21,42332,150682,74235,2026-01-05,15,12,2026-01-17,,IN_GRACE
FDX20257938755,CUST940346,Woodward Group,Small,2026-01-06,32178,124361,110792,2026-01-16,10,7,2026-01-23,,ELIGIBLE
FDX20258105832,CUST587213,Garza-Reynolds,Mid,2025-12-15,49486,125079,114089,2025-12-30,15,12,2026-01-11,2026-01-02,RESOLVED_IN_GRACE
FDX20257128174,CUST800005,Graves-Turner,Small,2026-01-06,10815,61417,32115,2026-01-16,10,7,2026-01-23,,IN_GRACE
FDX20256843636,CUST656932,Bray PLC,Small,2026-01-14,37003,202406,74063,2026-01-24,10,7,2026-01-31,2026-01-30,RESOLVED_IN_GRACE
FDX20254195887,CUST686075,Warren-Weber,Small,2026-01-04,25999,137140,70257,2026-01-14,10,7,2026-01-21,2026-01-20,RESOLVED_IN_GRACE
FDX20256381096,CUST724377,Brown-Castaneda,Small,2026-01-05,19479,95367,60945,2026-01-15,10,7,2026-01-22,,IN_GRACE
FDX20256780168,CUST432711,Rivera-Wallace,Small,2025-12-27,58533,175841,86264,2026-01-06,10,7,2026-01-13,2026-01-11,RESOLVED_IN_GRACE
FDX20251406123,CUST891937,Smith-Owen,Small,2026-01-08,51916,159760,127427,2026-01-18,10,7,2026-01-25,,ELIGIBLE
FDX20256114011,CUST564071,Ruiz-Brown,Mid,2026-01-02,29079,75833,43154,2026-01-17,15,12,2026-01-29,2026-01-22,RESOLVED_IN_GRACE
FDX20253839632,CUST742412,Peterson-Davis,Mid,2025-12-13,35538,201820,78816,2025-12-28,15,12,2026-01-09,2026-01-01,RESOLVED_IN_GRACE
FDX20256867267,CUST954596,Trevino-Butler,Small,2025-12-27,29573,138892,100700,2026-01-06,10,7,2026-01-13,2026-01-11,RESOLVED_IN_GRACE
FDX20258419054,CUST854213,Parker-Williams,Small,2026-01-06,15012,73430,61571,2026-01-16,10,7,2026-01-23,2026-01-20,RESOLVED_IN_GRACE
FDX20253446428,CUST629298,Miller-Giles,Mid,2025-12-25,14309,61749,51179,2026-01-09,15,12,2026-01-21,,ELIGIBLE
FDX20258389750,CUST547470,Hale-Long,Mid,2025-12-20,56628,308006,107092,2026-01-04,15,12,2026-01-16,2026-01-07,RESOLVED_IN_GRACE
FDX20251752920,CUST970914,Mccann-Mcdonald,Small,2026-01-06,17262,78012,18375,2026-01-16,10,7,2026-01-23,,ELIGIBLE
FDX20254917305,CUST674485,Bowen-Gay,Small,2026-01-05,3632,13308,7488,2026-01-15,10,7,2026-01-22,,IN_GRACE
FDX20254350161,CUST567574,Bird-Leonard,Mid,2026-01-02,28448,104587,85985,2026-01-17,15,12,2026-01-29,2026-01-23,RESOLVED_IN_GRACE
FDX20257271672,CUST266889,Armstrong-Moody,Small,2025-12-28,35505,129551,89676,2026-01-07,10,7,2026-01-14,,IN_GRACE
FDX20253617098,CUST879779,Alvarez Inc,Mid,2025-12-26,29096,108584,96894,2026-01-10,15,12,2026-01-22,,ELIGIBLE
FDX20252439727,CUST597732,Martin-Reed,Mid,2026-01-04,29728,171058,155454,2026-01-19,15,12,2026-01-31,,ELIGIBLE
FDX20252885284,CUST571932,Wilson-Wilson,Mid,2025-12-31,48142,190019,73901,2026-01-15,15,12,2026-01-27,2026-01-22,RESOLVED_IN_GRACE
FDX20251914996,CUST371782,Pierce-Bowman,Small,2026-01-04,16631,73761,66879,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20255077673,CUST888295,Curtis-Shaw,Small,2025-12-28,7289,22490,7921,2026-01-07,10,7,2026-01-14,,ELIGIBLE
FDX20253477610,CUST359249,Buchanan Inc,Mid,2025-12-31,27735,99219,41582,2026-01-15,15,12,2026-01-27,,IN_GRACE
FDX20255826554,CUST980660,Crawford-Reed,Mid,2025-12-26,31474,122321,76720,2026-01-10,15,12,2026-01-22,,IN_GRACE
FDX20251230406,CUST768636,"Guerrero, Lamb and Jones",Small,2026-01-04,59844,193822,175781,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20256759137,CUST390782,"Shannon, Williams and Oliver",Mid,2025-12-29,33008,134901,37899,2026-01-13,15,12,2026-01-25,,ELIGIBLE
FDX20252866934,CUST903013,Maldonado LLC,Small,2026-01-14,9484,40759,21226,2026-01-24,10,7,2026-01-31,,ELIGIBLE
FDX20256119031,CUST915451,Decker-Snyder,Small,2025-12-30,35145,127433,35783,2026-01-09,10,7,2026-01-16,,IN_GRACE
FDX20258550780,CUST646622,Alexander Group,Large,2025-12-14,35111,101334,49647,2026-01-08,25,20,2026-01-28,2026-01-17,RESOLVED_IN_GRACE
FDX20258905261,CUST608136,Graham-Smith,Small,2026-01-10,18084,97589,28500,2026-01-20,10,7,2026-01-27,,IN_GRACE
FDX20251381650,CUST757193,Young-Johnson,Large,2025-12-02,25739,121941,49104,2025-12-27,25,20,2026-01-16,2026-01-14,RESOLVED_IN_GRACE
FDX20256567967,CUST350867,Stephens-Smith,Small,2026-01-05,8888,45378,29309,2026-01-15,10,7,2026-01-22,2026-01-21,RESOLVED_IN_GRACE
FDX20254506598,CUST387936,Keller-Davis,Mid,2026-01-02,15536,84914,65244,2026-01-17,15,12,2026-01-29,2026-01-19,RESOLVED_IN_GRACE
FDX20254554677,CUST561239,Garza-Rogers,Small,2025-12-23,6263,29225,23925,2026-01-02,10,7,2026-01-09,2026-01-06,RESOLVED_IN_GRACE
FDX20254419219,CUST181247,Moore-Martin,Small,2026-01-01,9250,26466,19307,2026-01-11,10,7,2026-01-18,,IN_GRACE
FDX20259778944,CUST848206,Nelson-Pruitt,Small,2025-12-27,26843,71176,39835,2026-01-06,10,7,2026-01-13,,ELIGIBLE
FDX20255339561,CUST399607,Pollard and Sons,Mid,2025-12-13,59004,245827,78960,2025-12-28,15,12,2026-01-09,,ELIGIBLE
FDX20259103837,CUST345884,Boyd PLC,Mid,2025-12-18,7354,35306,27262,2026-01-02,15,12,2026-01-14,,ELIGIBLE
FDX20253371416,CUST384913,Holland-Chavez,Small,2025-12-31,12404,57202,13854,2026-01-10,10,7,2026-01-17,2026-01-17,RESOLVED_IN_GRACE
FDX20251308508,CUST452161,Brock-Cuevas,Small,2026-01-05,23313,103068,67849,2026-01-15,10,7,2026-01-22,2026-01-21,RESOLVED_IN_GRACE
FDX20257318411,CUST435239,Martin-Wong,Mega,2025-12-01,42826,177742,142200,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20259838222,CUST666390,Soto-Roberson,Small,2026-01-04,24479,95040,47475,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20251729507,CUST184491,Brown-Barker,Mid,2025-12-26,50096,229635,181371,2026-01-10,15,12,2026-01-22,2026-01-14,RESOLVED_IN_GRACE
FDX20255285846,CUST245095,Thomas-Johnson,Mid,2025-12-29,26388,132365,125093,2026-01-13,15,12,2026-01-25,,ELIGIBLE
FDX20253857489,CUST258157,Heath-Ball,Small,2025-12-30,18243,106221,48582,2026-01-09,10,7,2026-01-16,,IN_GRACE
FDX20252008479,CUST342495,Mahoney-Brown,Mid,2026-01-04,34256,144894,45987,2026-01-19,15,12,2026-01-31,2026-01-24,RESOLVED_IN_GRACE
FDX20255764956,CUST501641,"Tate, Chaney and Coleman",Small,2026-01-08,54384,143117,80389,2026-01-18,10,7,2026-01-25,,IN_GRACE
FDX20254367121,CUST827659,Fuller-Jones,Small,2025-12-31,20509,87014,61765,2026-01-10,10,7,2026-01-17,,ELIGIBLE
FDX20255551347,CUST260227,Nixon-Roberts,Small,2026-01-14,19903,94054,66325,2026-01-24,10,7,2026-01-31,,ELIGIBLE
FDX20251890622,CUST840734,Cross-Ochoa,Mid,2026-01-01,45708,221820,156854,2026-01-16,15,12,2026-01-28,2026-01-17,RESOLVED_IN_GRACE
FDX20258800748,CUST324345,Carroll-Thomas,Mid,2025-12-27,2081,7093,2137,2026-01-11,15,12,2026-01-23,,ELIGIBLE
FDX20251139824,CUST167348,Palmer-Fox,Mid,2026-01-01,57286,165820,69438,2026-01-16,15,12,2026-01-28,,IN_GRACE
FDX20252117325,CUST535020,Payne-Ho,Small,2025-12-31,40885,210651,209582,2026-01-10,10,7,2026-01-17,2026-01-12,RESOLVED_IN_GRACE
FDX20257520383,CUST527398,Huff-Giles,Mid,2025-12-22,11473,61223,21292,2026-01-06,15,12,2026-01-18,,ELIGIBLE
FDX20255551832,CUST446954,Cooper-Golden,Mid,2025-12-20,15953,74135,40621,2026-01-04,15,12,2026-01-16,2026-01-14,RESOLVED_IN_GRACE
FDX20257043474,CUST668969,Smith-Coleman,Small,2025-12-30,32405,116015,48881,2026-01-09,10,7,2026-01-16,2026-01-15,RESOLVED_IN_GRACE
FDX20252810117,CUST588557,Phillips-Williams,Mid,2025-12-20,7987,41319,37151,2026-01-04,15,12,2026-01-16,2026-01-16,RESOLVED_IN_GRACE
FDX20251320081,CUST535970,Beltran-Scott,Mega,2025-12-01,58666,201101,161053,2026-01-05,35,30,2026-02-04,2026-01-31,RESOLVED_IN_GRACE
FDX20255907261,CUST165290,Simon-Tucker,Small,2026-01-05,36258,121021,106391,2026-01-15,10,7,2026-01-22,2026-01-18,RESOLVED_IN_GRACE
FDX20257484783,CUST316881,Myers-Hudson,Mid,2025-12-22,44630,126085,120773,2026-01-06,15,12,2026-01-18,,ELIGIBLE
FDX20254878365,CUST973349,Woods-Shea,Small,2025-12-27,22788,116081,25602,2026-01-06,10,7,2026-01-13,2026-01-13,RESOLVED_IN_GRACE
FDX20257387106,CUST540552,Collins-Norman,Large,2025-12-01,39869,150443,73769,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20259531890,CUST508396,Andrews and Sons,Small,2026-01-08,3425,20295,6211,2026-01-18,10,7,2026-01-25,2026-01-22,RESOLVED_IN_GRACE
FDX20252671072,CUST907189,Chang-Woodard,Small,2026-01-01,46259,210205,54948,2026-01-11,10,7,2026-01-18,,IN_GRACE
FDX20256292472,CUST712451,Chapman-Atkinson,Small,2026-01-10,37125,107688,46251,2026-01-20,10,7,2026-01-27,2026-01-22,RESOLVED_IN_GRACE
FDX20259131281,CUST829308,Thompson-Anderson,Small,2026-01-04,28491,162082,96549,2026-01-14,10,7,2026-01-21,2026-01-21,RESOLVED_IN_GRACE
FDX20259918107,CUST120480,Turner-Shaffer,Small,2025-12-31,59931,347383,70029,2026-01-10,10,7,2026-01-17,,IN_GRACE
FDX20252476741,CUST998348,"Lang, Barrett and Liu",Large,2025-12-11,17264,61188,51846,2026-01-05,25,20,2026-01-25,,IN_GRACE
FDX20254127564,CUST902784,King-Holloway,Mid,2026-01-01,42680,172728,116338,2026-01-16,15,12,2026-01-28,2026-01-21,RESOLVED_IN_GRACE
FDX20254336572,CUST703655,"Cortez, Ruiz and Campbell",Mega,2025-12-01,13874,65739,44243,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20259399526,CUST498858,"Cobb, Sanchez and Steele",Mega,2025-12-01,3723,9562,9383,2026-01-05,35,30,2026-02-04,2026-01-19,RESOLVED_IN_GRACE
FDX20258683734,CUST600149,Crawford-Johnson,Mid,2025-12-31,12819,63963,50201,2026-01-15,15,12,2026-01-27,2026-01-21,RESOLVED_IN_GRACE
FDX20251360516,CUST106182,Sandoval-Patton,Small,2025-12-28,48196,271590,136114,2026-01-07,10,7,2026-01-14,,ELIGIBLE
FDX20251666934,CUST468845,Jones-Manning,Small,2026-01-02,58927,333393,123998,2026-01-12,10,7,2026-01-19,2026-01-15,RESOLVED_IN_GRACE
FDX20255150551,CUST413118,Odonnell-Smith,Large,2025-12-14,54669,184183,132514,2026-01-08,25,20,2026-01-28,,ELIGIBLE
FDX20259882115,CUST890075,Fox-Sanchez,Small,2026-01-14,24791,95411,62157,2026-01-24,10,7,2026-01-31,,ELIGIBLE
FDX20256115834,CUST508930,Payne PLC,Mid,2025-12-15,41677,205693,153808,2025-12-30,15,12,2026-01-11,2026-01-09,RESOLVED_IN_GRACE
FDX20256596369,CUST994905,"Love, Fisher and Williams",Mid,2025-12-25,23081,96195,41193,2026-01-09,15,12,2026-01-21,,ELIGIBLE
FDX20259219709,CUST976325,"Hogan, Bennett and Maldonado",Mid,2025-12-13,56242,162767,153481,2025-12-28,15,12,2026-01-09,2026-01-09,RESOLVED_IN_GRACE
FDX20257600153,CUST539375,Hammond-Becker,Mid,2026-01-04,32693,192169,125420,2026-01-19,15,12,2026-01-31,,ELIGIBLE
FDX20253634111,CUST664365,Roberts-Cuevas,Mid,2025-12-18,56860,256214,91051,2026-01-02,15,12,2026-01-14,,ELIGIBLE
FDX20251308234,CUST883826,Lee-Davis,Mid,2025-12-26,32606,126445,54698,2026-01-10,15,12,2026-01-22,,IN_GRACE
FDX20256818001,CUST870319,Villanueva-Carey,Mid,2025-12-20,34300,86766,35085,2026-01-04,15,12,2026-01-16,2026-01-06,RESOLVED_IN_GRACE
FDX20256904121,CUST672661,Roman-Santos,Mid,2025-12-22,28691,169046,46211,2026-01-06,15,12,2026-01-18,2026-01-17,RESOLVED_IN_GRACE
FDX20256962255,CUST938722,Peters-Thomas,Small,2026-01-11,30783,103786,66290,2026-01-21,10,7,2026-01-28,,IN_GRACE
FDX20256072192,CUST732556,Nelson-Newman,Small,2026-01-12,21556,114308,97572,2026-01-22,10,7,2026-01-29,2026-01-28,RESOLVED_IN_GRACE
FDX20254962858,CUST331251,"Barajas, Williamson and Williams",Mid,2025-12-15,52824,206657,136428,2025-12-30,15,12,2026-01-11,,ELIGIBLE
FDX20259409604,CUST611945,Hays-Martin,Small,2025-12-25,39843,147874,70544,2026-01-04,10,7,2026-01-11,,ELIGIBLE
FDX20255628469,CUST330080,Martin-Berger,Large,2025-12-02,22015,70443,48838,2025-12-27,25,20,2026-01-16,,ELIGIBLE
FDX20252040350,CUST386193,Hawkins-Mcconnell,Small,2025-12-31,48135,176136,120329,2026-01-10,10,7,2026-01-17,2026-01-12,RESOLVED_IN_GRACE
FDX20255323142,CUST557007,Caldwell-Cox,Large,2025-12-01,55456,181187,110842,2025-12-26,25,20,2026-01-15,2026-01-04,RESOLVED_IN_GRACE
FDX20257495644,CUST609232,Chase-Arias,Small,2026-01-10,49490,258568,208359,2026-01-20,10,7,2026-01-27,2026-01-24,RESOLVED_IN_GRACE
FDX20251494355,CUST130434,Chavez-Bishop,Small,2025-12-27,48583,145337,138610,2026-01-06,10,7,2026-01-13,,IN_GRACE
FDX20255700872,CUST507746,Martinez-Webster,Large,2025-12-01,46294,127841,53243,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20254784649,CUST452457,Arnold-Garcia,Mid,2025-12-18,7430,33155,7848,2026-01-02,15,12,2026-01-14,,ELIGIBLE
FDX20253545240,CUST801364,Rowe-Conway,Mid,2025-12-15,31982,152855,45540,2025-12-30,15,12,2026-01-11,2026-01-02,RESOLVED_IN_GRACE
FDX20256734220,CUST812131,"Herrera, Fisher and Macdonald",Mid,2026-01-02,46266,190079,134828,2026-01-17,15,12,2026-01-29,,IN_GRACE
FDX20257590872,CUST936912,Smith-Brown,Small,2025-12-28,30891,130315,40707,2026-01-07,10,7,2026-01-14,,ELIGIBLE
FDX20253302852,CUST523956,Osborne-Payne,Mid,2026-01-04,49843,187366,60578,2026-01-19,15,12,2026-01-31,,IN_GRACE
FDX20252472955,CUST859359,Walsh-Meyer,Small,2026-01-11,57627,214998,206073,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20257412371,CUST273061,Reyes-Hubbard,Small,2026-01-10,21274,126511,58215,2026-01-20,10,7,2026-01-27,,ELIGIBLE
FDX20259736195,CUST981334,Morrow-Ellis,Small,2026-01-12,7389,41371,26290,2026-01-22,10,7,2026-01-29,,ELIGIBLE
FDX20254815608,CUST590094,"Hayes, Walters and Brown",Small,2026-01-02,12885,73205,59128,2026-01-12,10,7,2026-01-19,,IN_GRACE
FDX20258001691,CUST233827,Elliott PLC,Small,2026-01-04,59894,316746,282141,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20255032585,CUST752483,Bryant LLC,Mid,2025-12-21,59797,213775,141947,2026-01-05,15,12,2026-01-17,2026-01-17,RESOLVED_IN_GRACE
FDX20253562705,CUST660069,Hammond-Ware,Mid,2026-01-01,24477,80820,76065,2026-01-16,15,12,2026-01-28,,IN_GRACE
FDX20258154895,CUST128276,Jordan-Reed,Small,2026-01-12,59630,291110,112581,2026-01-22,10,7,2026-01-29,,ELIGIBLE
FDX20256240913,CUST513160,Avila-Cole,Mid,2025-12-20,43436,164496,106795,2026-01-04,15,12,2026-01-16,,IN_GRACE
FDX20256524481,CUST720644,"Evans, Bennett and Oliver",Small,2025-12-23,12574,66488,65637,2026-01-02,10,7,2026-01-09,2026-01-06,RESOLVED_IN_GRACE
FDX20258535808,CUST691807,Morrison-Garcia,Small,2026-01-14,48223,214719,154491,2026-01-24,10,7,2026-01-31,,IN_GRACE
FDX20253210769,CUST795205,Bautista LLC,Mid,2025-12-22,44651,240586,195063,2026-01-06,15,12,2026-01-18,,ELIGIBLE
FDX20254468811,CUST128418,Perkins-Miller,Small,2026-01-04,37859,127334,124306,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20253324928,CUST188025,Lowe Group,Mid,2025-12-31,15139,41010,19678,2026-01-15,15,12,2026-01-27,2026-01-22,RESOLVED_IN_GRACE
FDX20254394202,CUST773971,Mendez-Mason,Mid,2025-12-15,59516,234173,158700,2025-12-30,15,12,2026-01-11,,ELIGIBLE
FDX20253317095,CUST549433,Fletcher-Martinez,Mega,2025-12-01,19451,108441,81363,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20256184132,CUST242291,Kelly-Chambers,Small,2025-12-23,7782,46584,13207,2026-01-02,10,7,2026-01-09,,ELIGIBLE
FDX20259787997,CUST584125,King-Salazar,Mid,2025-12-20,23890,127574,97338,2026-01-04,15,12,2026-01-16,,ELIGIBLE
FDX20253269160,CUST290556,Barnes-Lopez,Mid,2025-12-20,10012,29273,27204,2026-01-04,15,12,2026-01-16,2026-01-12,RESOLVED_IN_GRACE
FDX20258215281,CUST152727,Frazier-Mays,Small,2026-01-04,3958,20956,13054,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20253435253,CUST372793,Mccormick-Price,Mid,2025-12-23,6283,15773,14272,2026-01-07,15,12,2026-01-19,,ELIGIBLE
FDX20253651604,CUST497519,"Coffey, Smith and Woodward",Small,2026-01-11,49191,274196,80863,2026-01-21,10,7,2026-01-28,2026-01-22,RESOLVED_IN_GRACE
FDX20256326702,CUST443254,Martinez-Moore,Large,2025-12-01,28797,87623,33782,2025-12-26,25,20,2026-01-15,2026-01-05,RESOLVED_IN_GRACE
FDX20252137730,CUST321941,Contreras Inc,Small,2026-01-11,27801,103291,61169,2026-01-21,10,7,2026-01-28,,IN_GRACE
FDX20259941610,CUST576786,Pena-Dunn,Mid,2025-12-31,26523,151456,37234,2026-01-15,15,12,2026-01-27,,ELIGIBLE
FDX20252986209,CUST442722,Smith-Duran,Small,2026-01-06,8254,39723,36311,2026-01-16,10,7,2026-01-23,2026-01-21,RESOLVED_IN_GRACE
FDX20254089276,CUST453894,"Lyons, Tucker and Jones",Small,2026-01-12,17301,47207,42147,2026-01-22,10,7,2026-01-29,,IN_GRACE
FDX20256328403,CUST898207,Montoya Inc,Mid,2025-12-20,39285,218136,134506,2026-01-04,15,12,2026-01-16,2026-01-09,RESOLVED_IN_GRACE
FDX20253441467,CUST497542,Ramsey-Miller,Small,2025-12-28,12802,51795,44880,2026-01-07,10,7,2026-01-14,,ELIGIBLE
FDX20251494648,CUST391773,"Lutz, Carrillo and Martin",Small,2026-01-12,15451,86577,83107,2026-01-22,10,7,2026-01-29,,IN_GRACE
FDX20256346688,CUST888539,Brown-Scott,Small,2025-12-27,37323,205763,125529,2026-01-06,10,7,2026-01-13,,IN_GRACE
FDX20257946441,CUST972335,Bennett-Thompson,Small,2026-01-10,48059,168571,79670,2026-01-20,10,7,2026-01-27,,IN_GRACE
FDX20257899659,CUST542042,Charles-Carr,Mid,2025-12-22,34074,179768,160650,2026-01-06,15,12,2026-01-18,2026-01-11,RESOLVED_IN_GRACE
FDX20256089336,CUST364525,Hunter-Cruz,Small,2026-01-05,38171,225339,158361,2026-01-15,10,7,2026-01-22,,ELIGIBLE
FDX20258432381,CUST975467,Maldonado-Underwood,Mid,2025-12-17,1810,4987,3730,2026-01-01,15,12,2026-01-13,,ELIGIBLE
FDX20255593537,CUST185884,Smith-Rangel,Small,2026-01-06,38220,127269,121126,2026-01-16,10,7,2026-01-23,,IN_GRACE
FDX20253549416,CUST593152,Kerr-Perry,Small,2026-01-14,11135,50160,27011,2026-01-24,10,7,2026-01-31,,ELIGIBLE
FDX20254153002,CUST120324,Cortez Ltd,Small,2026-01-11,12810,53935,19023,2026-01-21,10,7,2026-01-28,2026-01-23,RESOLVED_IN_GRACE
FDX20252791327,CUST885408,Long-Padilla,Small,2026-01-04,7171,42534,9189,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20253206973,CUST665621,Harper-Shields,Mid,2026-01-04,37584,136800,136537,2026-01-19,15,12,2026-01-31,2026-01-22,RESOLVED_IN_GRACE
FDX20254099531,CUST154615,Edwards-Cook,Large,2025-12-08,28119,133614,103059,2026-01-02,25,20,2026-01-22,2026-01-21,RESOLVED_IN_GRACE
FDX20251439533,CUST466960,Bush-Caldwell,Large,2025-12-05,5458,27050,18757,2025-12-30,25,20,2026-01-19,2026-01-13,RESOLVED_IN_GRACE
FDX20255477211,CUST335113,Hanson-Solis,Large,2025-12-05,49211,128146,68662,2025-12-30,25,20,2026-01-19,,ELIGIBLE
FDX20254874049,CUST781725,Boone Ltd,Large,2025-12-03,36964,148820,84226,2025-12-28,25,20,2026-01-17,,ELIGIBLE
FDX20254895376,CUST171951,Levy Ltd,Small,2026-01-08,48615,174822,120614,2026-01-18,10,7,2026-01-25,,ELIGIBLE
FDX20254874066,CUST919182,Smith-Howell,Mid,2025-12-23,15590,93300,90444,2026-01-07,15,12,2026-01-19,,ELIGIBLE
FDX20251437625,CUST783414,Bright-Navarro,Small,2026-01-14,43874,204320,164296,2026-01-24,10,7,2026-01-31,,ELIGIBLE
FDX20257027405,CUST142213,Hartman-Vargas,Mid,2025-12-22,5640,27530,15714,2026-01-06,15,12,2026-01-18,,ELIGIBLE
FDX20252333376,CUST890870,Robinson-Carpenter,Mid,2025-12-18,27878,157334,97294,2026-01-02,15,12,2026-01-14,,ELIGIBLE
FDX20258996058,CUST132537,Rivera-Phillips,Small,2026-01-12,10255,32742,10293,2026-01-22,10,7,2026-01-29,2026-01-29,RESOLVED_IN_GRACE
FDX20253249600,CUST359295,Clark-Cardenas,Mid,2025-12-26,2409,9117,8003,2026-01-10,15,12,2026-01-22,,ELIGIBLE
FDX20259427608,CUST309044,Flores-Sosa,Small,2026-01-10,50325,249645,52848,2026-01-20,10,7,2026-01-27,,ELIGIBLE
FDX20258864546,CUST979995,Hicks-Rush,Small,2025-12-30,56023,295699,276952,2026-01-09,10,7,2026-01-16,,ELIGIBLE
FDX20257273997,CUST121369,"Nolan, Harris and Maynard",Mid,2025-12-18,2887,14540,3651,2026-01-02,15,12,2026-01-14,,ELIGIBLE
FDX20254086613,CUST751517,Young-Martin,Mega,2025-12-01,54632,201058,182405,2026-01-05,35,30,2026-02-04,,IN_GRACE
FDX20257500504,CUST259784,Herrera-Rodriguez,Large,2025-12-03,35590,190780,51520,2025-12-28,25,20,2026-01-17,,ELIGIBLE
FDX20259245088,CUST350132,"Cantu, Wilson and White",Mid,2025-12-17,36085,172985,170333,2026-01-01,15,12,2026-01-13,2026-01-13,RESOLVED_IN_GRACE
FDX20258949832,CUST232352,Porter-Wagner,Mid,2025-12-15,28822,165587,142761,2025-12-30,15,12,2026-01-11,2026-01-09,RESOLVED_IN_GRACE
FDX20253307080,CUST596564,"Taylor, Gregory and Hensley",Mid,2025-12-17,16232,51342,18629,2026-01-01,15,12,2026-01-13,2026-01-09,RESOLVED_IN_GRACE
FDX20253747879,CUST801978,Reyes-Werner,Mega,2025-12-01,53964,320062,72378,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20254242361,CUST219946,Munoz-Hill,Mid,2025-12-15,38897,232206,100390,2025-12-30,15,12,2026-01-11,2026-01-04,RESOLVED_IN_GRACE
FDX20254796232,CUST691364,Vega-Wilson,Small,2025-12-30,34569,121984,112408,2026-01-09,10,7,2026-01-16,2026-01-11,RESOLVED_IN_GRACE
FDX20251540722,CUST328552,Gibson-Roberts,Large,2025-12-13,45565,227995,174463,2026-01-07,25,20,2026-01-27,,IN_GRACE
FDX20257854988,CUST587623,Lopez-Higgins,Small,2025-12-31,48852,201944,190626,2026-01-10,10,7,2026-01-17,,ELIGIBLE
FDX20251251897,CUST833442,Adams-Blair,Large,2025-12-01,30352,129536,120020,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20255527477,CUST368690,Davila-Brewer,Large,2025-12-01,13034,72934,39893,2025-12-26,25,20,2026-01-15,,IN_GRACE
FDX20257929728,CUST904150,Ramos-Ortiz,Mid,2025-12-31,24281,68470,55395,2026-01-15,15,12,2026-01-27,2026-01-20,RESOLVED_IN_GRACE
FDX20254733840,CUST486814,Moreno-Cole,Small,2025-12-30,45618,184567,134829,2026-01-09,10,7,2026-01-16,,ELIGIBLE
FDX20254402982,CUST275939,Long-Mendoza,Small,2025-12-30,27384,109965,85270,2026-01-09,10,7,2026-01-16,,ELIGIBLE
